mal_id,title,members
25859,Re-Kan!,46580
31223,Phantasy Star Online 2 The Animation,46607
37823,Conception,46633
490,Paniponi Dash!,46639
20053,Wizard Barristers: Benmashi Cecil,46658
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,46686
1023,Wolf's Rain OVA,46711
4196,Ikkitousen: Great Guardians,46724
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,46728
2156,Bakugan Battle Brawlers,46740
875,Mind Game,46760
5220,Shangri-La,46799
34944,Bungou Stray Dogs: Dead Apple,46818
9724,Break Blade 5: Shisen no Hate,46829
4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,46844
517,School Rumble: Ichi Gakki Hoshuu,46851
23133,M3: Sono Kuroki Hagane,46969
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",46993
38040,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,47027
3231,Gunslinger Girl: Il Teatrino,47045
6203,Sasameki Koto,47106
21809,Kenzen Robo Daimidaler,47115
10465,Manyuu Hikenchou,47119
12149,AKB0048,47175
8063,Sekaiichi Hatsukoi OVA,47200
6864,xxxHOLiC Rou,47217
19671,Free!: FrFr - Short Movie,47237
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,47318
14355,Yama no Susume,47333
37987,Violet Evergarden Movie,47362
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,47486
35589,Toji no Miko,47490
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,47537
5835,Hanasakeru Seishounen,47553
31138,Overlord: Ple Ple Pleiades,47675
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,47717
907,Princess Princess,47753
2201,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,47772
34213,Getsuyoubi no Tawawa,47788
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,48075
36039,A.I.C.O.: Incarnation,48084
2369,Rental Magica,48093
601,Nekojiru-sou,48093
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,48103
10294,Towa no Quon 1: Utakata no Kaben,48136
1454,Kemonozume,48145
3359,Amatsuki,48173
36873,Back Street Girls: Gokudolls,48188
32698,Monster Musume no Iru Nichijou OVA,48269
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,48299
36864,Akkun to Kanojo,48307
4938,Tsubasa: Shunraiki,48335
32175,Shounen Maid,48360
7661,Giant Killing,48424
15195,Hetalia: The Beautiful World,48505
10389,Momo e no Tegami,48606
28013,Macross Δ,48650
393,Escaflowne,48684
9465,Break Blade 4: Sanka no Chi,48709
81,Mobile Suit Gundam: The 08th MS Team,48747
146,Kono Minikuku mo Utsukushii Sekai,48758
4872,Goku Sayonara Zetsubou Sensei,48917
35427,Animegataris,48919
22507,Initial D Final Stage,48986
4015,School Rumble San Gakki,48986
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,49014
6586,Yume-iro Pâtissière,49040
31711,To LOVE-Ru Darkness 2nd Specials,49103
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,49142
144,Kanon,49304
9712,Maria†Holic Alive,49354
35842,FLCL Alternative,49363
8740,One Piece Film: Strong World Episode 0,49369
25303,Haikyuu!!: Lev Genzan!,49408
10083,Shiki Specials,49432
34443,Baki,49522
11113,Usagi Drop Specials,49534
208,R.O.D: Read or Die,49566
1030,Heisei Tanuki Gassen Ponpoko,49571
191,Love Hina Christmas Special: Silent Eve,49642
32668,Noblesse: Awakening,49652
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,49736
9252,Break Blade 3: Kyoujin no Ato,49752
11697,Area no Kishi,49827
34565,Jikan no Shihaisha,49845
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,49987
9107,Pokemon Best Wishes!,49988
338,Versailles no Bara,50047
36817,Sunohara-sou no Kanrinin-san,50049
1569,Otome wa Boku ni Koishiteru,50087
4918,xxxHOLiC Shunmuki,50115
713,Air Movie,50122
535,Slayers Next,50158
11227,Rinne no Lagrange,50195
35078,Mitsuboshi Colors,50199
2397,Digimon Adventure: Bokura no War Game!,50201
77,Mahou Shoujo Lyrical Nanoha A's,50287
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,50321
27441,Show By Rock!!,50323
31456,Code:Realize - Sousei no Himegimi,50356
38472,Isekai Quartet,50374
15771,Saint☆Oniisan (Movie),50442
16385,Dog Days'',50466
1719,Rozen Maiden: Ouvertüre,50466
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,50477
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",50565
30014,Momokuri,50625
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,50628
880,Aa! Megami-sama!: Sorezore no Tsubasa,50741
3613,Toshokan Sensou,50767
1815,Shakugan no Shana Movie,50814
460,One Piece Movie 2: Nejimaki-jima no Daibouken,50897
696,Tenchi Muyou!,51004
7082,Shugo Chara! Party!,51141
5593,Dogs: Bullets & Carnage,51190
514,Cossette no Shouzou,51195
12231,Dragon Ball: Episode of Bardock,51229
8577,Aki-Sora: Yume no Naka,51237
2116,Captain Tsubasa,51257
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,51330
36317,Gaikotsu Shotenin Honda-san,51336
6408,"""Bungaku Shoujo"" Movie",51361
31080,Anne Happy♪,51363
23587,The iDOLM@STER Cinderella Girls,51391
23269,Hello!! Kiniro Mosaic,51402
16518,Arata Kangatari,51446
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,51491
32608,Endride,51496
35828,Miira no Kaikata,51516
6676,Asura Cryin' 2,51572
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,51613
962,Aria The Natural,51676
34580,Nana Maru San Batsu,51696
22123,Inugami-san to Nekoyama-san,51752
23945,Majimoji Rurumo,51758
6610,Ibara no Ou,51793
23121,Jinsei,51824
30782,Bikini Warriors,51836
17389,Kingdom 2nd Season,51874
8857,Nichijou: Nichijou no 0-wa,51926
36828,Caligula,51938
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,51965
33654,Hitorijime My Hero,52109
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,52207
28625,Shisha no Teikoku,52240
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,52257
8514,Break Blade 2: Ketsubetsu no Michi,52284
389,Karas,52364
14189,Tasogare Otome x Amnesia: Taima Otome,52376
143,Kannazuki no Miko,52567
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,52571
2985,Majin Tantei Nougami Neuro,52610
770,Pale Cocoon,52688
12079,Black★Rock Shooter,52788
14175,Hanasaku Iroha: Home Sweet Home,52793
33080,Brotherhood: Final Fantasy XV,52794
36902,Mahou Shoujo Ore,52886
10464,Seitokai no Ichizon Lv.2,52933
6634,Sengoku Basara Two,52970
908,Fullmetal Alchemist: Premium Collection,53080
30321,Strike the Blood: Valkyria no Oukoku-hen,53116
6574,Hanamaru Youchien,53118
32108,Digimon Adventure tri. 2: Ketsui,53218
36704,Free!: Dive to the Future,53218
36510,Ulysses: Jehanne Darc to Renkin no Kishi,53333
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,53389
1412,Lupin III,53481
37722,Uchi no Maid ga Uzasugiru!,53519
5162,Minami-ke Okaeri,53540
18617,Girls & Panzer Movie,53568
19855,Nobunagun,53576
5734,Tayutama: Kiss on My Deity,53599
21677,Captain Earth,53601
732,Vampire Hunter D,53657
1430,Lupin III: Cagliostro no Shiro,53676
36632,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,53724
1002,Top wo Nerae 2! Diebuster,53752
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,53815
33089,Kemono Friends,53836
33023,Touken Ranbu: Hanamaru,53890
36043,Net-juu no Susume Special,53892
34525,Centaur no Nayami,53982
462,One Piece Movie 4: Dead End no Bouken,54144
5420,Kemono no Souja Erin,54205
16694,Sankarea: Wagahai mo... Zombie de Aru...,54369
35983,Harukana Receive,54452
36999,Zoku Owarimonogatari,54492
35249,Uma Musume: Pretty Derby,54544
58,Blue Gender,54591
1303,The Animatrix,54639
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,54705
565,Steamboy,54738
13585,Natsuyuki Rendezvous,54740
15775,Saint☆Oniisan,54790
408,Final Fantasy VII: Last Order,54795
14283,Vividred Operation,54834
31931,Full Metal Panic! Invisible Victory,54897
1860,Tokyo Majin Gakuen Kenpucho: Tou,54960
298,.hack//Tasogare no Udewa Densetsu,55062
953,Jyu Oh Sei,55115
3001,Moyashimon,55205
24075,Persona 4 the Golden Animation,55227
15059,Initial D Fifth Stage,55259
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,55299
21039,Gatchaman Crowds Insight,55341
10681,Blood-C: The Last Dark,55349
34973,Love Live! Sunshine!! 2nd Season,55396
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,55397
19383,Yami Shibai,55404
6023,Nogizaka Haruka no Himitsu: Purezza,55503
209,R.O.D: The TV,55536
8100,Mardock Scramble: The First Compression,55587
24627,Yamada-kun to 7-nin no Majo (OVA),55600
10216,"Yondemasu yo, Azazel-san. (TV)",55741
31452,Norn9: Norn+Nonet,55763
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undouaki,55772
12317,Upotte!!,55777
1852,Hidamari Sketch,55826
31537,Manaria Friends,55860
7588,Saraiya Goyou,55962
859,Digimon Savers,55999
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,56034
427,Kaleido Star,56035
24687,Mushishi Zoku Shou: Odoro no Michi,56197
109,Bakuretsu Tenshi,56204
343,Tsukuyomi: Moon Phase,56235
26213,Free!: Eternal Summer - Kindan no All Hard!,56265
28221,Etotama,56310
974,Dead Leaves,56322
34392,One Room,56405
761,Naruto: Akaki Yotsuba no Clover wo Sagase,56497
1140,Giniro no Kami no Agito,56565
940,Inukami!,56571
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,56612
411,Gun x Sword,56674
1462,Memories,56751
1050,Bobobo-bo Bo-bobo,56875
36754,Kakuriyo no Yadomeshi,56937
28405,Ansatsu Kyoushitsu: Deai no Jikan,57034
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,57049
33948,Hinako Note,57087
31804,Kuma Miko,57180
19291,Pokemon XY,57187
2130,Kaibutsu Oujo,57196
34136,Orange: Mirai,57315
10372,Kamisama Dolls,57582
17505,Mushibugyou,57695
27663,Baby Steps 2nd Season,57731
18041,Rozen Maiden (2013),57810
31430,Terra Formars Revenge,57836
2795,Dragonaut: The Resonance,57849
34414,Nanbaka 2,57911
32094,Reikenzan: Hoshikuzu-tachi no Utage,57947
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,57953
30740,Young Black Jack,57966
1956,Ikkitousen: Dragon Destiny,57977
4726,Druaga no Tou: The Sword of Uruk,58071
54,Appleseed (Movie),58177
591,Amaenaide yo!!,58281
478,Sousei no Aquarion,58339
17082,Aiura,58428
11077,Hellsing: The Dawn,58545
5034,Shikabane Hime: Kuro,58673
28791,Gunslinger Stratos: The Animation,58759
8917,Mouretsu Pirates,58770
16916,Kuroko no Basket: Tip Off,58789
1589,Bartender,58789
11739,Kimi to Boku. 2,58806
634,Koi Kaze,58866
24037,Selector Spread WIXOSS,58955
265,Hajime no Ippo: Mashiba vs. Kimura,58969
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",59003
10491,Higurashi no Naku Koro ni Kira,59008
845,Kiba,59013
6774,Kuuchuu Buranko,59179
3225,Minami-ke Okawari,59299
6336,Mobile Suit Gundam Unicorn,59317
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,59397
10156,Sacred Seven,59470
32023,Bubuki Buranki,59480
27727,Binan Koukou Chikyuu Boueibu LOVE!,59583
21437,Buddy Complex,59657
488,Ichigo Mashimaro,59679
36946,Dragon Ball Super Movie: Broly,59706
35821,Chio-chan no Tsuugakuro,59715
10647,Ao no Exorcist: Ura Ex,59772
20555,SoniAni: Super Sonico The Animation,59773
62,D.C.: Da Capo,59851
32215,High School DxD BorN: Yomigaeranai Fushichou,59852
7079,Ookamikakushi,59967
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,60000
873,.hack//Roots,60028
31715,Working!!!: Lord of the Takanashi,60071
627,Major S1,60084
24629,Koufuku Graffiti,60113
35262,Boku no Hero Academia 2nd Season: Hero Note,60341
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,60398
3366,Persona: Trinity Soul,60487
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,60527
1361,Final Fantasy: The Spirits Within,60632
36124,Itou Junji: Collection,60747
3594,Tears to Tiara,60912
37202,Radiant,60952
156,X,61009
12815,Shirokuma Cafe,61100
449,InuYasha Movie 04: Guren no Houraijima,61103
32086,Blame! Movie,61164
6164,Aoi Hana,61255
33203,Fukumenkei Noise,61256
885,Tenshi no Tamago,61374
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,61395
306,Abenobashi Mahou☆Shoutengai,61562
522,Metropolis,61673
12487,Kyoukaisenjou no Horizon II,61730
10572,Ro-Kyu-Bu!,61744
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,61808
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,61955
30370,Akatsuki no Yona OVA,62000
567,The Big O,62040
459,One Piece Movie 1,62098
33091,Planetarian: Chiisana Hoshi no Yume,62184
18661,Kamisama Hajimemashita OVA,62207
36838,Gintama.: Shirogane no Tamashii-hen,62381
10378,Shinryaku!? Ika Musume,62382
13403,Inu x Boku SS Special,62413
21877,High Score Girl,62546
1546,Negima!?,62549
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,62583
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,62653
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,62665
31327,Shokugeki no Souma OVA,62724
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,62725
28883,Hidan no Aria AA,62844
14807,Kara no Kyoukai: Mirai Fukuin,63106
27891,Sword Art Online II: Debriefing,63167
32948,Fune wo Amu,63170
36316,Shichisei no Subaru,63215
19951,Hunter x Hunter Movie 2: The Last Mission,63274
6381,Strike Witches 2,63344
30127,Danchigai,63372
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,63380
31109,Hatsukoi Monster,63437
9065,Hakuouki Hekketsuroku,63487
1029,Omoide Poroporo,63496
452,InuYasha Movie 01: Toki wo Koeru Omoi,63500
325,Peach Girl,63600
451,InuYasha Movie 03: Tenka Hadou no Ken,63750
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,63925
168,s.CRY.ed,64010
5365,Tsumiki no Ie,64012
25867,Rolling☆Girls,64274
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,64325
412,Kore ga Watashi no Goshujinsama,64406
31147,Concrete Revolutio: Choujin Gensou,64412
1088,Macross,64555
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,64707
1722,Nagasarete Airantou,64744
180,Vandread,64746
24211,Orenchi no Furo Jijou,64770
37965,Kaze ga Tsuyoku Fuiteiru,64792
25649,Junjou Romantica 3,64799
28069,Shigatsu wa Kimi no Uso: Moments,64841
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,64875
28423,Kyoukai no Rinne,64885
14293,Nerawareta Gakuen,64998
29976,Dance with Devils,65129
6954,Kara no Kyoukai 8: Shuushou,65225
21845,Ushinawareta Mirai wo Motomete,65275
2508,Genshiken 2,65288
30230,Diamond no Ace: Second Season,65295
8449,Togainu no Chi,65456
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,65463
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,65487
2159,Ookiku Furikabutte,65528
29974,"Diabolik Lovers More,Blood",65638
16774,Inferno Cop,65760
28817,Mikagura Gakuen Kumikyoku (TV),65809
30895,HaruChika: Haruta to Chika wa Seishun suru,65836
28957,Mushishi Zoku Shou: Suzu no Shizuku,65896
4970,Afro Samurai: Resurrection,65932
6572,Shakugan no Shana S,65934
957,Saiunkoku Monogatari,65936
32936,Gin no Guardian,65970
22433,Break Blade,65986
16099,Sword Art Online: Sword Art Offline,66011
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,66110
28833,Chain Chronicle: Haecceitas no Hikari,66243
12783,Sora no Otoshimono Final: Eternal My Master,66345
4719,Queen's Blade: Rurou no Senshi,66355
15227,Kono Sekai no Katasumi ni,66364
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,66403
28,Yakitate!! Japan,66440
74,Gakuen Alice,66765
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,66884
3974,Tetsuwan Birdy Decode,66889
31500,High School Fleet,66967
33985,Bloodivores,67131
14515,Sasami-san@Ganbaranai,67204
9314,Fractale,67245
12565,Fate/Prototype,67254
2154,Tekkon Kinkreet,67260
3407,Blassreiter,67292
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",67297
288,Bakuten Shoot Beyblade,67402
996,Bishoujo Senshi Sailor Moon: Sailor Stars,67460
20931,Oneechan ga Kita,67472
450,InuYasha Movie 02: Kagami no Naka no Mugenjo,67483
3420,Shigofumi,67676
31680,Super Lovers,68030
13391,Rakuen Tsuihou,68195
8768,Hiyokoi,68247
23385,Kyoukai no Kanata: Shinonome,68261
31771,Amanchu!,68321
25517,Magic Kaito 1412,68398
31588,All Out!!,68544
5671,Saki,68547
18767,BlazBlue: Alter Memory,68664
33354,Cardcaptor Sakura: Clear Card-hen,68672
5150,Hatsukoi Limited.,68783
23209,Sora no Method,68843
584,Noein: Mou Hitori no Kimi e,68850
3087,Cencoroll,68901
34126,Rewrite 2nd Season,68987
32491,Kanojo to Kanojo no Neko: Everything Flows,68992
369,Boogiepop wa Warawanai,69050
26165,Yuri Kuma Arashi,69055
4672,Ghost in the Shell 2.0,69108
19285,Shingeki no Kyojin: Ano Hi Kara,69176
196,Onegai☆Twins,69178
11751,Senki Zesshou Symphogear,69200
34825,Keppeki Danshi! Aoyama-kun,69301
31490,One Piece Film: Gold,69375
6772,Break Blade 1: Kakusei no Koku,69428
7058,Uragiri wa Boku no Namae wo Shitteiru,69453
9834,Level E,69502
14407,Persona 3 the Movie 1: Spring of Birth,69508
487,Girls Bravo: Second Season,69522
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,69690
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,69713
32485,Prison School: Mad Wax,69750
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,69804
15109,Cuticle Tantei Inaba,69827
190,Love Hina Again,69866
11021,Muv-Luv Alternative: Total Eclipse,69912
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",69919
35843,Gintama.: Porori-hen,69986
5039,Kurozuka,70004
967,Hokuto no Ken,70016
9734,K-On!!: Keikaku!,70061
15377,Hyakka Ryouran: Samurai Bride,70142
18441,Blood Lad: Wagahai wa Neko de wa Nai,70168
10611,R-15,70230
34262,Oushitsu Kyoushi Heine,70334
1004,Kanojo to Kanojo no Neko,70340
1239,Bishoujo Senshi Sailor Moon SuperS,70351
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",70608
32673,Udon no Kuni no Kiniro Kemari,70735
2927,KimiKiss Pure Rouge,70764
32981,Hand Shakers,70784
2685,Tsubasa: Tokyo Revelations,70803
29787,Gochuumon wa Usagi Desu ka??,70806
22835,Himegoto,70846
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,70974
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,71022
33012,Island,71078
32595,Seisen Cerberus: Ryuukoku no Fatalités,71143
12471,Eureka Seven AO,71169
371,Cardcaptor Sakura Movie 1,71201
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,71224
6127,Toradora!: SOS!,71244
6377,Zan Sayonara Zetsubou Sensei,71409
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,71475
18295,Kakumeiki Valvrave 2nd Season,71530
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,71579
3358,Kure-nai,71721
3972,Yu☆Gi☆Oh! 5D's,71756
6793,"Kuroshitsuji: Sono Shitsuji, Kougyou",71786
1565,Pokemon Diamond & Pearl,71898
12029,Uchuu Senkan Yamato 2199,71903
246,Groove Adventure Rave,71936
15911,Yuyushiki,71962
33421,Hitori no Shita: The Outcast,71965
24151,Ao Haru Ride OVA,72064
187,Initial D Third Stage,72109
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,72162
167,Scrapped Princess,72176
264,Hajime no Ippo: Champion Road,72217
2986,Bamboo Blade,72232
13055,Sankarea OVA,72235
13271,Hunter x Hunter Movie 1: Phantom Rouge,72337
37446,Hyakuren no Haou to Seiyaku no Valkyria,72359
529,Saishuu Heiki Kanojo,72362
19117,Toaru Hikuushi e no Koiuta,72655
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,72885
9366,Kaichou wa Maid-sama!: Omake dayo!,73039
8876,Koe de Oshigoto! The Animation,73126
31553,Charlotte: Tsuyoimono-tachi,73155
2216,Shigurui,73348
1281,Gakkou no Kaidan,73491
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,73518
34019,Tsugumomo,73519
80,Mobile Suit Gundam,73626
251,Kyou kara Maou!,73676
34480,Shokugeki no Souma: Ni no Sara OVA,73679
35222,Gakuen Babysitters,73738
24997,Love Live! The School Idol Movie,73747
5262,Shugo Chara!! Doki,73885
35241,Konohana Kitan,73915
30709,Kamisama Hajimemashita: Kako-hen,73921
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,74151
12679,Joshiraku,74360
11783,Dog Days',74428
16397,Photokano,74460
35946,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,74474
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,74627
36049,Dagashi Kashi 2,74857
30279,Yuru Yuri San☆Hai!,74869
32607,Gi(a)rlish Number,74936
18,Initial D Fourth Stage,74976
193,Maburaho,75044
7627,Mitsudomoe,75097
4720,White Album,75146
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,75167
6987,Aki-Sora,75286
250,Konjiki no Gash Bell!!,75410
32083,Luck & Logic,75411
122,Full Moon wo Sagashite,75508
1579,Kiniro no Corda: Primo Passo,75517
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,75565
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,75607
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,75654
12461,Hiiro no Kakera,75718
31098,Ushio to Tora (TV) 2nd Season,75804
21329,Mushishi Special: Hihamukage,75917
14765,Ixion Saga DT,75932
12893,Danshi Koukousei no Nichijou Specials,75978
35756,Comic Girls,75996
32696,Fukigen na Mononokean,76027
1250,Erementar Gerad,76155
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",76338
35459,Boku no Hero Academia: Training of the Dead,76345
1142,Hachimitsu to Clover II,76367
21177,Nobunaga the Fool,76398
30385,Valkyrie Drive: Mermaid,76477
9776,A-Channel,76536
3713,Jigoku Shoujo Mitsuganae,76733
22097,Magi: Sinbad no Bouken,76911
30901,Utawarerumono: Itsuwari no Kamen,76941
30806,Schwarzesmarken,77029
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,77058
31812,Kuroshitsuji Movie: Book of the Atlantic,77100
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,77118
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,77145
3297,Aria The Origination,77289
949,Top wo Nerae! Gunbuster,77304
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,77307
3299,H2O: Footprints in the Sand,77343
11079,Kill Me Baby,77426
2494,Goshuushou-sama Ninomiya-kun,77436
17827,Daitoshokan no Hitsujikai,77484
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,77516
33010,FLCL Progressive,77605
76,Mahou Shoujo Lyrical Nanoha,77682
33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,77930
102,Aishiteruze Baby★★,77947
617,Juubee Ninpuuchou,78000
33018,Katsugeki/Touken Ranbu,78019
5941,Cross Game,78075
21681,Hanayamata,78127
10033,Toriko,78131
30778,Fairy Tail Movie 2: Dragon Cry,78143
1606,Kekkaishi,78370
123,Fushigi Yuugi,78574
25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",78580
10029,Coquelicot-zaka kara,78585
587,Hanbun no Tsuki ga Noboru Sora,78641
2961,Digimon Adventure Movie,78648
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,78653
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,78696
94,Mobile Suit Gundam SEED Destiny,78780
30300,"High School DxD New: Oppai, Tsutsumimasu!",78945
18393,Fairy Tail x Rave,78998
12711,Uta no☆Prince-sama♪ Maji Love 2000%,79117
1829,Gedo Senki,79324
32032,Seikaisuru Kado,79408
30346,Doukyuusei (Movie),79539
35484,Osake wa Fuufu ni Natte kara,79586
15613,Hakkenden: Touhou Hakken Ibun,79607
6974,Seikimatsu Occult Gakuin,79625
16890,Makai Ouji: Devils and Realist,79627
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,79713
139,Hunter x Hunter: Greed Island Final,79759
27633,Gekkan Shoujo Nozaki-kun Specials,79763
9136,Kuroshitsuji II Specials,79784
8426,Hourou Musuko,79822
24277,Yowamushi Pedal: Grande Road,79905
479,Ueki no Housoku,80039
7,Witch Hunter Robin,80056
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,80088
16355,Dansai Bunri no Crime Edge,80111
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka 2nd Season,80134
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,80194
33834,Sin: Nanatsu no Taizai,80250
7858,Sora no Otoshimono: Project Pink,80273
34383,Netsuzou TRap,80285
34350,Alice to Zouroku,80374
16528,Hal,80379
30383,Classroom☆Crisis,80481
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,80580
10447,Aquarion Evol,80858
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",80920
30347,Nanatsu no Taizai OVA,80993
34321,Fate/Grand Order: First Order,81182
36286,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,81277
8479,Hetalia World Series,81312
7472,Gintama Movie 1: Shinyaku Benizakura-hen,81350
405,Blood: The Last Vampire,81407
21743,Donten ni Warau,81416
20431,Hoozuki no Reitetsu,81603
1498,Black Blood Brothers,81612
5118,Suzumiya Haruhi-chan no Yuuutsu,81619
32924,Urara Meirochou,81740
138,Hunter x Hunter: Greed Island,81747
35905,Ryuuou no Oshigoto!,81842
15565,Maken-Ki! Two,81920
31914,Shoujo-tachi wa Kouya wo Mezasu,82011
272,Noir,82036
5342,Asura Cryin',82051
